Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
34,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G34,0.209,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G28,❌ Eliminated
34,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G34,0.208,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
34,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G34,0.208,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G28,❌ Eliminated
34,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G34,0.208,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G16,❌ Eliminated
34,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G34,0.207,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
34,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G34,0.206,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G16,❌ Eliminated
