Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
39,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G39,0.209,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G35,✅ Survived
39,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G39,0.208,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
39,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G39,0.208,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G38,❌ Eliminated
39,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G39,0.201,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
39,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G39,0.201,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G38,❌ Eliminated
39,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G39,0.2,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G35,❌ Eliminated
