Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
4,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTETomek_G4,0.673,✅ Yes,child of Elastic_L70_C10 + SMOTETomek_G3,✅ Survived
4,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTETomek_G4,0.673,✅ Yes,child of Elastic_L70_C10 + SMOTETomek_G3,✅ Survived
4,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTETomek_G4,0.673,✅ Yes,child of Elastic_L70_C10 + SMOTETomek_G3,❌ Eliminated
4,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTE_G4,0.673,✅ Yes,child of Elastic_L70_C10 + SMOTE_G3,✅ Survived
4,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTE_G4,0.673,✅ Yes,child of Elastic_L70_C10 + SMOTE_G3,✅ Survived
4,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTETomek_G4,0.672,✅ Yes,child of Elastic_L70_C10 + SMOTETomek_G3,❌ Eliminated
