Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
5,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G5,0.192,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G4,✅ Survived
5,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G5,0.192,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G4,✅ Survived
5,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G5,0.192,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G4,✅ Survived
5,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G5,0.191,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G3,✅ Survived
5,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G5,0.19,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G4,❌ Eliminated
5,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G5,0.19,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G3,✅ Survived
