Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
1,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTE_G1,0.672,✅ Yes,child of Elastic_L70_C10 + SMOTE_G0,✅ Survived
1,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTE_G1,0.672,✅ Yes,child of Elastic_L70_C10 + SMOTE_G0,✅ Survived
1,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTETomek_G1,0.672,✅ Yes,child of Elastic_L70_C10 + SMOTETomek_G0,✅ Survived
1,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L70_C10 + SMOTETomek_G1,0.672,✅ Yes,child of Elastic_L70_C10 + SMOTETomek_G0,✅ Survived
1,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L50_C5 + SMOTE_G1,0.672,✅ Yes,child of Elastic_L50_C5 + SMOTE_G0,✅ Survived
1,baseline_easy_w5_n5_d0.csv,0.055,Elastic_L50_C5 + SMOTE_G1,0.672,✅ Yes,child of Elastic_L50_C5 + SMOTE_G0,❌ Eliminated
