Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
5,high_drift_w3_n10_d60.csv,0.036,Elastic_L70_C10 + Borderline SMOTE_G5,0.178,✅ Yes,child of Elastic_L70_C10 + Borderline SMOTE_G4,✅ Survived
5,high_drift_w3_n10_d60.csv,0.036,Elastic_L70_C10 + Borderline SMOTE_G5,0.178,✅ Yes,child of Elastic_L70_C10 + Borderline SMOTE_G4,❌ Eliminated
5,high_drift_w3_n10_d60.csv,0.036,Elastic_L70_C10 + Borderline SMOTE_G5,0.178,✅ Yes,child of Elastic_L70_C10 + Borderline SMOTE_G2,✅ Survived
5,high_drift_w3_n10_d60.csv,0.036,Elastic_L70_C10 + Borderline SMOTE_G5,0.178,✅ Yes,child of Elastic_L70_C10 + Borderline SMOTE_G1,✅ Survived
5,high_drift_w3_n10_d60.csv,0.036,Elastic_L70_C10 + Borderline SMOTE_G5,0.178,✅ Yes,child of Elastic_L70_C10 + Borderline SMOTE_G1,✅ Survived
5,high_drift_w3_n10_d60.csv,0.036,Elastic_L70_C10 + Borderline SMOTE_G5,0.177,✅ Yes,child of Elastic_L70_C10 + Borderline SMOTE_G2,❌ Eliminated
