Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
37,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G37,0.208,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
37,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G37,0.206,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G28,❌ Eliminated
37,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G37,0.203,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G35,❌ Eliminated
37,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G37,0.202,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G28,❌ Eliminated
37,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G37,0.201,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
37,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G37,0.201,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G35,❌ Eliminated
