Generation,Dataset,Baseline PR AUC,Label,PR AUC,Beats Baseline?,Lineage,Status
36,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G36,0.209,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
36,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G36,0.207,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G28,❌ Eliminated
36,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G36,0.207,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G28,❌ Eliminated
36,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G36,0.203,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G32,❌ Eliminated
36,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G36,0.202,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G35,❌ Eliminated
36,mixed_realistic_w4_n15_d30.csv,0.045,Elastic_L70_C10 + Cluster Centroids_G36,0.201,✅ Yes,child of Elastic_L70_C10 + Cluster Centroids_G35,❌ Eliminated
